1	-0.125
2	-0.125
3	-0.125
4	-0.125
5	-0.125
6	-0.125
7	-0.125
8	-0.125
9	-0.135
10	-0.125
11	-0.125
12	-0.120
13	-0.0950
14	-0.0850
15	-0.105
16	-0.170
17	-0.225
18	-0.255
19	-0.280
20	-0.295
21	-0.340
22	-0.395
23	-0.410
24	-0.405
25	-0.380
26	-0.370
27	-0.390
28	-0.410
29	-0.425
30	-0.420
31	-0.405
32	-0.370
33	-0.375
34	-0.390
35	-0.410
36	-0.405
37	-0.395
38	-0.375
39	-0.390
40	-0.395
41	-0.395
42	-0.395
43	-0.385
44	-0.380
45	-0.385
46	-0.400
47	-0.405
48	-0.405
49	-0.405
50	-0.415
51	-0.435
52	-0.425
53	-0.425
54	-0.390
55	-0.375
56	-0.365
57	-0.370
58	-0.365
59	-0.380
60	-0.405
61	-0.405
62	-0.390
63	-0.365
64	-0.330
65	-0.320
66	-0.295
67	-0.270
68	-0.280
69	-0.340
70	-0.440
71	-0.510
72	-0.520
73	-0.510
74	-0.510
75	-0.535
76	-0.540
77	-0.585
78	-0.625
79	-0.640
80	-0.650
81	-0.685
82	-0.730
83	-0.780
84	-0.835
85	-0.885
86	-0.915
87	-0.940
88	-0.975
89	-0.980
90	-0.940
91	-0.915
92	-0.895
93	-0.890
94	-0.830
95	-0.760
96	-0.700
97	-0.625
98	-0.580
99	-0.545
100	-0.505
101	-0.485
102	-0.445
103	-0.395
104	-0.370
105	-0.370
106	-0.360
107	-0.360
108	-0.355
109	-0.325
110	-0.315
111	-0.320
112	-0.345
113	-0.345
114	-0.330
115	-0.300
116	-0.285
117	-0.300
118	-0.290
119	-0.295
120	-0.300
121	-0.290
122	-0.280
123	-0.285
124	-0.320
125	-0.320
126	-0.310
127	-0.295
128	-0.285
129	-0.275
130	-0.285
131	-0.290
132	-0.295
133	-0.285
134	-0.285
135	-0.290
136	-0.285
137	-0.275
138	-0.280
139	-0.270
140	-0.260
141	-0.270
142	-0.270
143	-0.275
144	-0.260
145	-0.240
146	-0.225
147	-0.240
148	-0.265
149	-0.280
150	-0.275
151	-0.240
152	-0.220
153	-0.220
154	-0.225
155	-0.240
156	-0.220
157	-0.200
158	-0.190
159	-0.185
160	-0.220
161	-0.245
162	-0.225
163	-0.195
164	-0.185
165	-0.165
166	-0.180
167	-0.190
168	-0.185
169	-0.180
